0383
DTS_415490_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-02 21:30:00,218.79,99.71369,0.93
2023-11-02 21:35:00,218.86,102.976,0.96
2023-11-02 21:40:00,218.12,105.6949,0.9899999
2023-11-02 21:45:00,217.83,99.10539,0.93
2023-11-02 21:50:00,216.39,101.3615,0.96
2023-11-02 21:55:00,215.65,100.8794,0.96
2023-11-02 22:00:00,213.41,99.42134,0.96
2023-11-02 22:05:00,212.06,99.57198,0.97
2023-11-02 22:10:00,211.61,91.08918,0.89
2023-11-02 22:15:00,208.75,90.37868,0.8999999
2023-11-02 22:20:00,208.09,94.97777,0.95
2023-11-02 22:25:00,206.51,93.97179,0.95
2023-11-02 22:30:00,203.75,92.21864,0.95
2023-11-02 22:35:00,200.72,90.30256,0.95
2023-11-02 22:40:00,197.2,88.08797,0.95
2023-11-02 22:45:00,192.31,81.45252,0.9100001
2023-11-02 22:50:00,188.33,73.00462,0.84
2023-11-02 22:55:00,187.2,76.69611,0.89
2023-11-02 23:00:00,185.41,75.66409,0.89
2023-11-02 23:05:00,190.35,74.10957,0.84
2023-11-02 23:10:00,187.69,72.65453,0.84
2023-11-02 23:15:00,184.79,73.61433,0.87
2023-11-02 23:20:00,182.38,73.92386,0.89
2023-11-02 23:25:00,177.6,70.39887,0.88
2023-11-02 23:30:00,175.42,69.17755,0.88
2023-11-02 23:35:00,172.59,66.83241,0.87
2023-11-02 23:40:00,171.3,66.12558,0.87
2023-11-02 23:45:00,168.91,64.81938,0.87
2023-11-02 23:50:00,168.52,64.60699,0.87
2023-11-02 23:55:00,168.68,64.69412,0.87
2023-11-03 00:00:00,167.83,63.49292,0.86
2023-11-03 00:05:00,171.04,65.98312,0.87
2023-11-03 00:10:00,166.31,63.40572,0.87
2023-11-03 00:15:00,159.84,55.10191,0.8
2023-11-03 00:20:00,154.36,51.77057,0.79
2023-11-03 00:25:00,154.57,52.52764,0.8
2023-11-03 00:30:00,151.49,51.0383,0.8
2023-11-03 00:35:00,149.87,49.63077,0.79
2023-11-03 00:40:00,150.89,49.48094,0.78
2023-11-03 00:45:00,151.63,49.18919,0.77
2023-11-03 00:50:00,147.86,47.44892,0.77
2023-11-03 00:55:00,144.86,46.07573,0.77
2023-11-03 01:00:00,144.46,45.29725,0.76
2023-11-03 01:05:00,144.65,44.78565,0.75
2023-11-03 01:10:00,142.32,43.7547,0.75
2023-11-03 01:15:00,142.32,44.33809,0.76
2023-11-03 01:20:00,142.04,44.213,0.76
2023-11-03 01:25:00,141.4,43.34911,0.75
2023-11-03 01:30:00,137.01,40.32419,0.73
2023-11-03 01:35:00,135.64,39.20136,0.72
2023-11-03 01:40:00,135.27,39.58961,0.73
2023-11-03 01:45:00,138.24,40.84538,0.73
2023-11-03 01:50:00,136.54,40.12577,0.73
2023-11-03 01:55:00,134.95,39.45452,0.73
2023-11-03 02:00:00,130.61,37.64159,0.73
2023-11-03 02:05:00,132.16,38.28596,0.73
2023-11-03 02:10:00,130.83,37.73288,0.73
2023-11-03 02:15:00,145.4,45.72045,0.76
2023-11-03 02:20:00,135.67,38.66921,0.71
2023-11-03 02:25:00,133.94,37.96173,0.71
2023-11-03 02:30:00,128.65,35.8202,0.71
2023-11-03 02:35:00,128.42,36.23142,0.72
2023-11-03 02:40:00,133.01,37.58309,0.71
2023-11-03 02:45:00,128.36,35.70422,0.71
2023-11-03 02:50:00,127.67,34.92924,0.7
2023-11-03 02:55:00,125.83,33.71556,0.69
2023-11-03 03:00:00,124.31,33.61033,0.7
2023-11-03 03:05:00,125.91,35.21361,0.72
2023-11-03 03:10:00,125.65,34.62149,0.71
2023-11-03 03:15:00,125.31,34.00103,0.7
2023-11-03 03:20:00,126.95,34.15038,0.69
2023-11-03 03:25:00,126.8,34.58617,0.7
2023-11-03 03:30:00,125.96,34.74434,0.71
2023-11-03 03:35:00,127.73,34.9529,0.7
2023-11-03 03:40:00,126.98,34.65715,0.7
2023-11-03 03:45:00,128.62,35.8082,0.71
2023-11-03 03:50:00,130.63,37.64989,0.73
